timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,6,False,,206808.89,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,7,False,,206810.234,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,8,False,,206811.5,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,9,False,,206812.75,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,10,False,,206814.031,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,11,False,,206815.312,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,12,False,,206816.578,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,13,False,,206817.828,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,14,False,,206819.109,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,15,False,,206820.39,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,16,False,,206821.703,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,17,False,,206823.0,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,18,False,,206824.25,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,19,False,,206825.593,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,20,False,,206826.843,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,21,False,,206828.109,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,22,False,,206829.406,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,23,False,,206830.656,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,24,False,,206832.031,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,25,False,,206833.343,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,26,False,,206834.609,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,27,False,,206836.0,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,28,False,,206837.421,
2026-07-03T11:39:10,8aadbae794ad4bd197c28a7519b88b30,sg,tcp,8.8.8.8,512,29,False,,206838.765,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,0,False,,206839.796,
2026-07-03T11:39:49,9d5602e0151d4e06aad2545550af799d,sg,tcp,8.8.8.8,1024,1,False,,206841.062,
