timestamp,src_ip,dst_ip,protocol,packet_length,ttl,tcp_flag,window_size,source_location,experiment_id,experiment_timestamp
1783079227.038023,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.046048,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.072185,35.186.224.35,192.168.1.31,TCP,94,120,PA,1041.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.126016,192.168.1.31,35.186.224.35,TCP,54,128,A,251.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.299325,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.304494,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.558008,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.565765,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.818615,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079227.829833,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.082834,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.088159,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.341896,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.362242,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.61583,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.624214,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.878423,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079228.885117,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.019574,192.168.1.31,150.171.110.98,TCP,66,128,S,65535.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.138734,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.148255,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.401365,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.408814,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.662802,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.679401,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.933412,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079229.952825,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.031475,192.168.1.31,150.171.110.98,TCP,66,128,S,65535.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.046941,150.171.110.98,192.168.1.31,TCP,66,49,SA,65535.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.047035,192.168.1.31,150.171.110.98,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.049157,192.168.1.31,150.171.110.98,TCP,553,128,PA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.077519,150.171.110.98,192.168.1.31,TCP,60,49,A,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.077526,150.171.110.98,192.168.1.31,TCP,1466,49,A,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.077531,150.171.110.98,192.168.1.31,TCP,1466,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.077532,150.171.110.98,192.168.1.31,TCP,1326,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.077648,192.168.1.31,150.171.110.98,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.092567,150.171.110.98,192.168.1.31,TCP,770,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.092659,192.168.1.31,150.171.110.98,TCP,54,128,A,253.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.098244,192.168.1.31,150.171.110.98,TCP,134,128,PA,253.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.098729,192.168.1.31,150.171.110.98,TCP,134,128,PA,253.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.09885,192.168.1.31,150.171.110.98,TCP,172,128,PA,253.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.139102,150.171.110.98,192.168.1.31,TCP,60,49,A,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.139106,150.171.110.98,192.168.1.31,TCP,373,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.139107,150.171.110.98,192.168.1.31,TCP,373,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.139107,150.171.110.98,192.168.1.31,TCP,125,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.139108,150.171.110.98,192.168.1.31,TCP,536,49,PA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.13917,192.168.1.31,150.171.110.98,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.140771,192.168.1.31,150.171.110.98,TCP,85,128,PA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.140919,192.168.1.31,150.171.110.98,TCP,54,128,FA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.150107,150.171.110.98,192.168.1.31,TCP,60,49,FA,131.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.15019,192.168.1.31,150.171.110.98,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.205839,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.22988,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.482992,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.489432,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.496598,192.168.1.31,48.199.12.1,TCP,66,128,S,65535.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.679106,48.199.12.1,192.168.1.31,TCP,66,100,SA,65535.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.679185,192.168.1.31,48.199.12.1,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.681388,192.168.1.31,48.199.12.1,TCP,270,128,PA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.743116,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.753146,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.865423,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.865427,48.199.12.1,192.168.1.31,TCP,1220,101,PA,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.865505,192.168.1.31,48.199.12.1,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079230.878213,192.168.1.31,48.199.12.1,TCP,212,128,PA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.006863,192.168.1.31,1.1.1.1,ICMP,78,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.060013,48.199.12.1,192.168.1.31,TCP,105,101,PA,16385.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.072234,192.168.1.31,48.199.12.1,TCP,452,128,PA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.0728,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.094811,1.1.1.1,192.168.1.31,ICMP,78,53,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.29209,192.168.1.18,192.168.1.255,UDP,126,64,,,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293749,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293753,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.293818,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297216,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297219,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.29722,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.297264,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47527,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47531,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47531,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47531,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47531,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.477596,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.477598,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.477598,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.47763,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481029,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481033,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481033,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481033,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481033,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.481097,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.552622,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.552675,192.168.1.31,48.199.12.1,TCP,1466,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.552675,192.168.1.31,48.199.12.1,TCP,612,128,PA,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.657166,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.657176,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.659244,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.659259,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.65926,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.659262,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.659263,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.659264,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.660284,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.660285,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.661249,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.661249,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.662025,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.662028,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.662028,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.662028,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.662028,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.731575,48.199.12.1,192.168.1.31,TCP,60,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920281,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920287,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920289,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.92029,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920291,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920292,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920293,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920293,48.199.12.1,192.168.1.31,TCP,1466,101,A,16386.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
1783079231.920367,192.168.1.31,48.199.12.1,TCP,54,128,A,255.0,sg,ac9deb31f4894f95b80a9d9cf4527a08,2026-07-03T11:47:03
